0.98929716	0.08162151	0.04033028	0.03600786	0.99009902	0.06048018	0.07221129	0.99286907	0.04799933	0.05090034	0.06210589	0.06829372	0.05376424	0.98872989	0.05430075	0.06436729	0.05238522	0.05327365	0.00000000	0.98994193	0.06489669	0.04683835	0.05769494	0.98628052	0.06359254	0.98499225	0.04811056	0.02459898	0.98466019	0.06150311	0.06279891	0.98375495	0.99109884	0.98193863	0.99147430	0.05486633	1.00000000	0.99215612	0.03708845	0.06742115	0.05772555	0.06364087	0.95370686	0.05827309	0.06673182	0.97293010	0.98853872	0.05913755	0.95677785	0.06396890	0.04542119	0.05779993	0.98228104	0.95742963	0.96721182	0.94588824	0.04860561	0.06518029	0.05070583	0.05375714	0.05448595	0.04301218	0.96800195	0.97571221	0.06307430	0.97705483	0.03438555	0.95223175	0.96226160	0.05796077	0.07275301	0.03335291	0.03878487	0.94903976	0.01998786	0.06036616	0.04413734
0.03928695	0.98465815	0.95486102	0.98685830	0.04357958	0.98303626	0.95604651	0.03771591	0.97979797	0.98748799	0.98844014	0.98689521	0.99111867	0.02558126	0.98523933	0.94074528	0.98890692	0.98979775	0.98994193	0.00000000	0.98433758	0.98075152	0.98592742	0.02197672	0.98318911	0.04588341	0.96582200	0.94498701	0.02483300	0.96259942	0.98199937	0.02834376	0.04176843	0.03575966	0.02955314	0.95195524	0.04277275	0.04642038	0.94276582	0.97145745	0.95381076	0.98172295	0.03216128	0.96031380	0.98316374	0.04948219	0.04229043	0.98055652	0.01764052	0.96424503	0.96320883	0.95080542	0.03073193	0.02753834	0.01981750	0.94032903	0.96719871	0.95739716	0.97832831	0.97889229	0.97531866	0.97224881	0.01647126	0.02427796	0.97994621	0.03109711	0.94774160	0.94667254	0.02550939	0.94397709	0.96151719	0.97688365	0.95647647	0.94348055	0.93441932	0.96840700	0.03495951
0.98369280	0.03425029	0.95481588	0.05262177	0.98449466	0.01861516	0.04225393	0.98726471	0.04677986	0.08457056	0.05182800	0.03751871	0.06831953	0.98312553	0.05070007	0.94070013	0.05852397	0.06589394	0.06489669	0.98433758	0.00000000	0.03067132	0.06911207	0.98067617	0.06035466	0.97938789	0.06519658	0.94494187	0.97905583	0.06134041	0.98195423	0.97815059	0.98549449	0.97633427	0.98586994	0.06406318	0.99439564	0.98655176	0.94272068	0.04752045	0.95376562	0.05550074	0.94810251	0.04300010	0.06710353	0.96732574	0.98293436	0.04986832	0.95117349	0.96419989	0.08122649	0.05327503	0.97667668	0.95182528	0.96160746	0.01851719	0.07283017	0.95735201	0.05519376	0.05648593	0.06146824	0.08435675	0.96239760	0.97010785	0.02867931	0.97145047	0.03053472	0.94662740	0.95665724	0.94393194	0.06533868	0.05025734	0.05585105	0.01974809	0.93437417	0.05403604	0.04898257
0.98010675	0.04400410	0.06063505	0.03965291	0.98090860	0.03852823	0.04044307	0.98367865	0.03395408	0.06770983	0.04308527	0.05903866	0.05163639	0.97953948	0.06524232	0.93711408	0.05630398	0.06946307	0.04683835	0.98075152	0.03067132	0.00000000	0.05247997	0.97709011	0.06138724	0.97580184	0.03985015	0.94135581	0.97546978	0.04909678	0.05837295	0.97456454	0.98190843	0.97274822	0.98228389	0.03872852	0.05425033	0.98296571	0.05719742	0.04143294	0.95017956	0.04142206	0.94451645	0.02547486	0.03971910	0.96373969	0.97934830	0.03775669	0.94758744	0.96061383	0.05916814	0.05559869	0.97309063	0.94823922	0.95802140	0.04019334	0.05917522	0.95376596	0.05201167	0.06129988	0.06276104	0.07802284	0.95881154	0.96652180	0.01326703	0.96786441	0.01707658	0.04006038	0.95307118	0.04877036	0.06138150	0.04629293	0.03059662	0.03220403	0.93078812	0.03820534	0.03810186
0.98528264	0.06215450	0.03156593	0.06574800	0.98608450	0.04622139	0.02767688	0.98885455	0.03813066	0.03299663	0.06690568	0.08364897	0.05218104	0.98471537	0.08070131	0.03930901	0.04556443	0.06131697	0.05769494	0.98592742	0.06911207	0.05247997	0.00000000	0.98226600	0.05408824	0.98097773	0.01578922	0.05713728	0.98064567	0.02184604	0.05282981	0.97974043	0.98708433	0.97792411	0.98745978	0.03381861	0.99598548	0.98814160	0.02783853	0.02219813	0.02854641	0.02186208	0.94969235	0.04328781	0.03086197	0.96891558	0.98452420	0.06527331	0.95276333	0.05532470	0.05470571	0.07041291	0.97826652	0.95341512	0.96319730	0.94187372	0.04041319	0.04875134	0.04656572	0.04429926	0.03967449	0.03630076	0.96398744	0.97169769	0.05531095	0.97304031	0.03923847	0.94821724	0.95824708	0.02519991	0.04519342	0.03825941	0.02694870	0.94502524	0.93596401	0.01645753	0.04300821
0.04207524	0.98099674	0.95119961	0.98319689	0.03773094	0.97937484	0.95238510	0.02936881	0.97613656	0.98382658	0.98477873	0.98323380	0.98745726	0.02762141	0.98157792	0.93708387	0.98524550	0.98613634	0.98628052	0.02197672	0.98067617	0.97709011	0.98226600	0.00000000	0.97952770	0.04547122	0.96216059	0.94132560	0.02352854	0.95893800	0.97833796	0.02293972	0.04373738	0.04065677	0.03138496	0.94829383	0.04420372	0.03962605	0.93910441	0.96779604	0.95014935	0.97806154	0.03117787	0.95665239	0.97950233	0.04705659	0.03615155	0.97689511	0.01956299	0.96058362	0.95954742	0.94714401	0.02618995	0.02968598	0.02446874	0.93666762	0.96353730	0.95373575	0.97466689	0.97523088	0.97165725	0.96858740	0.02059777	0.02771749	0.97628480	0.02594599	0.94408019	0.94301113	0.01548247	0.94031567	0.95785577	0.97322224	0.95281506	0.93981913	0.93075790	0.96474558	0.03806655
0.98254434	0.06310425	0.06800159	0.05305822	0.98334619	0.06749078	0.95485290	0.98611624	0.04815722	0.05950332	0.07286874	0.10376440	0.05068297	0.98197707	0.07067461	0.93955167	0.05730740	0.02611870	0.06359254	0.98318911	0.06035466	0.06138724	0.05408824	0.97952770	0.00000000	0.97823942	0.05918682	0.94379340	0.97790736	0.04085338	0.07373223	0.97700212	0.98434602	0.97518580	0.98472147	0.05425713	0.99324717	0.98540329	0.04021096	0.03987108	0.04752729	0.04197879	0.94695404	0.95912019	0.05292258	0.96617727	0.98178589	0.06453866	0.95002502	0.96305142	0.05699855	0.94961181	0.97552821	0.95067681	0.96045899	0.93913542	0.04934374	0.02747483	0.05654955	0.05811471	0.04619185	0.03003125	0.96124913	0.96895938	0.03833270	0.97030200	0.94654798	0.94547893	0.95550877	0.06084627	0.01785188	0.05621525	0.04440582	0.94228693	0.01838957	0.03961281	0.05793502
0.02323174	0.97970846	0.94991134	0.98190861	0.02960066	0.97808657	0.95109683	0.03738741	0.97484829	0.98253831	0.98349046	0.98194553	0.98616899	0.03382384	0.98028965	0.93579560	0.98395723	0.98484806	0.98499225	0.04588341	0.97938789	0.97580184	0.98097773	0.04547122	0.97823942	0.00000000	0.96087232	0.94003733	0.03778857	0.95764973	0.97704969	0.02919025	0.02395788	0.02673969	0.03066504	0.94700555	0.04902384	0.01971072	0.93781614	0.96650776	0.94886108	0.97677327	0.03066908	0.95536412	0.97821406	0.03962108	0.02859005	0.97560684	0.04409930	0.95929535	0.95825915	0.94585574	0.03014838	0.03275393	0.04282621	0.93537935	0.96224903	0.95244747	0.97337862	0.97394260	0.97036898	0.96729913	0.04373111	0.03618461	0.97499652	0.02657146	0.94279191	0.94172286	0.03206174	0.93902740	0.95656750	0.97193396	0.95152678	0.93853086	0.92946963	0.96345731	0.04543962
0.96517723	0.06959294	0.03052861	0.03965389	0.96597909	0.04482809	0.03361448	0.96874913	0.03077774	0.03218326	0.06823499	0.08266868	0.04506809	0.96460996	0.07728418	0.92218456	0.04672342	0.05555643	0.04811056	0.96582200	0.06519658	0.03985015	0.01578922	0.96216059	0.05918682	0.96087232	0.00000000	0.04448909	0.96054026	0.02448923	0.05175725	0.95963502	0.96697891	0.95781870	0.96735437	0.02970872	0.97588007	0.96803619	0.03262957	0.02709904	0.02864914	0.02621714	0.92958693	0.03719777	0.03402894	0.94881017	0.96441879	0.08005860	0.93265792	0.94568431	0.06271091	0.93224470	0.95816111	0.93330970	0.94309188	0.92176831	0.05058599	0.05689924	0.04713039	0.04645485	0.04201765	0.03629999	0.94388202	0.95159228	0.06002424	0.95293489	0.02568722	0.92811182	0.93814167	0.02661255	0.06101927	0.03705324	0.02460737	0.92491983	0.91585860	0.01752481	0.03827387
0.94434224	0.94526244	0.91546531	0.01820765	0.94514410	0.94364055	0.91665080	0.94791415	0.02429266	0.94809228	0.94904443	0.94749951	0.03870631	0.94377497	0.94584362	0.90134957	0.03244276	0.06473622	0.02459898	0.94498701	0.94494187	0.94135581	0.05713728	0.94132560	0.94379340	0.94003733	0.04448909	0.00000000	0.93970527	0.92320371	0.94260366	0.93880003	0.94614392	0.93698371	0.94651938	0.91255953	0.95504508	0.94720120	0.90337011	0.93206174	0.91441506	0.05666143	0.90875194	0.92091809	0.06183083	0.92797518	0.94358380	0.05922361	0.91182293	0.92484933	0.92381312	0.91140971	0.93732612	0.91247471	0.92225689	0.90093332	0.03129851	0.03233563	0.03106588	0.03372489	0.03350875	0.93285311	0.92304703	0.93075729	0.94055050	0.93209991	0.90834589	0.90727683	0.91730668	0.90458138	0.92212148	0.03419353	0.91708076	0.90408484	0.01308641	0.92901129	0.04277177
0.03796198	0.97937640	0.94957928	0.98157656	0.02786307	0.97775451	0.95076477	0.03532777	0.97451623	0.98220625	0.98315840	0.98161347	0.98583693	0.02232907	0.97995759	0.93546354	0.98362517	0.98451600	0.98466019	0.02483300	0.97905583	0.97546978	0.98064567	0.02352854	0.97790736	0.03778857	0.96054026	0.93970527	0.00000000	0.95731767	0.97671763	0.02045736	0.04008981	0.03208994	0.02925528	0.94667349	0.04722578	0.03545485	0.93748408	0.96617570	0.94852902	0.97644121	0.03248178	0.95503206	0.97788200	0.05047216	0.03214041	0.97527478	0.02253420	0.95896329	0.95792709	0.94552368	0.01904596	0.02290137	0.02344663	0.93504729	0.96191697	0.95211541	0.97304656	0.97361054	0.97003692	0.96696707	0.02209379	0.02563044	0.97466446	0.02489788	0.94245985	0.94139080	0.02052880	0.93869534	0.95623544	0.97160190	0.95119473	0.93819880	0.92913757	0.96312525	0.05046729
0.96195464	0.06109422	0.93307772	0.06343056	0.96275650	0.05702878	0.02614230	0.96552655	0.03301816	0.04940179	0.07092212	0.96511191	0.05129401	0.96138737	0.06913263	0.02583893	0.06334426	0.06199251	0.06150311	0.96259942	0.06134041	0.04909678	0.02184604	0.95893800	0.04085338	0.95764973	0.02448923	0.92320371	0.95731767	0.00000000	0.03020330	0.95641243	0.96375633	0.95459611	0.96413178	0.03641530	0.97265748	0.96481360	0.02151919	0.01312494	0.02382443	0.01338292	0.92636435	0.05286468	0.02382749	0.94558758	0.96119620	0.95877321	0.92943533	0.94246173	0.04492103	0.92902211	0.95493852	0.93008712	0.93986930	0.91854572	0.94541540	0.93561385	0.06595022	0.05506591	0.03270312	0.03599796	0.94065944	0.94836969	0.06756813	0.94971231	0.03355355	0.92488924	0.93491908	0.01532520	0.04255610	0.04450314	0.01576679	0.92169724	0.91263601	0.02066592	0.04355047
