0.08388	0.08164	0.09048	0.06935	0.08651	0.06752	0.09421	0.08113	0.09180	0.08083	0.08586	0.07992	0.09302	0.08843	0.05051	0.00000	0.08436	0.08670	0.08912	0.09731	0.08457	0.08925	0.07978	0.09385	0.06903	0.09447	0.09819	0.09051	0.06355	0.09830	0.09124	0.10248	0.08276	0.09642	0.08611	0.08358	0.09890	0.06286	0.08711	0.08633	0.06839	0.09287	0.09016	0.10425	0.08511	0.08288	0.09050	0.08282	0.08222	0.08958	0.07585	0.08415	0.09514	0.09167	0.07608	0.08863	0.07429	0.08947	0.09618	0.07830	0.09408	0.08010	0.09703	0.09368	0.09064	0.08468	0.08755	0.09389	0.09771	0.08363	0.08577	0.08958	0.11396	0.10213	0.08747	0.06898	0.08580	0.09102	0.08668	0.09405	0.08549	0.10208	0.07778	0.08724	0.08944	0.09092
0.02690	0.04023	0.04852	0.06984	0.04244	0.06029	0.03837	0.07060	0.04123	0.04302	0.03150	0.04478	0.05298	0.03523	0.06161	0.08436	0.00000	0.03669	0.02589	0.05410	0.04447	0.03870	0.03685	0.04368	0.05153	0.04363	0.04979	0.03667	0.06997	0.05896	0.02927	0.05701	0.03208	0.04590	0.03916	0.04924	0.04940	0.05463	0.06214	0.04834	0.05337	0.03852	0.03801	0.05322	0.05398	0.04058	0.03826	0.02502	0.03671	0.02241	0.04903	0.04307	0.05413	0.04153	0.07185	0.04096	0.06709	0.04240	0.04107	0.06454	0.03104	0.07092	0.04916	0.04590	0.03413	0.07053	0.03192	0.04174	0.04146	0.07121	0.03650	0.03134	0.08303	0.05505	0.04748	0.05539	0.04379	0.05607	0.04556	0.03855	0.03634	0.04873	0.05536	0.03137	0.04217	0.04043
0.03430	0.04450	0.04131	0.06704	0.04905	0.05793	0.03921	0.07003	0.04787	0.05032	0.04314	0.04376	0.05035	0.04611	0.06211	0.08670	0.03669	0.00000	0.03560	0.06106	0.04434	0.04272	0.04644	0.04376	0.05305	0.04987	0.06469	0.03014	0.06314	0.06320	0.03077	0.05722	0.03861	0.05611	0.04028	0.05844	0.06152	0.05554	0.05525	0.05005	0.05017	0.04974	0.04423	0.05662	0.05328	0.04424	0.03897	0.03432	0.04414	0.04251	0.05018	0.04614	0.05770	0.04777	0.06150	0.03847	0.06359	0.05133	0.04614	0.05489	0.04625	0.06589	0.05809	0.05507	0.04995	0.07075	0.04654	0.05907	0.04629	0.06036	0.03790	0.04856	0.07804	0.06033	0.04340	0.05659	0.04598	0.05514	0.04767	0.04922	0.03925	0.05978	0.05776	0.05219	0.04657	0.04836
0.02983	0.04053	0.05056	0.06949	0.03512	0.06062	0.03214	0.07056	0.04143	0.03957	0.03187	0.04463	0.05963	0.03241	0.06133	0.08912	0.02589	0.03560	0.00000	0.05548	0.04741	0.04214	0.03764	0.03929	0.05625	0.04782	0.04884	0.02650	0.06922	0.05884	0.03147	0.06103	0.02838	0.03951	0.02944	0.04198	0.05127	0.04917	0.06771	0.04628	0.05527	0.03527	0.03338	0.05707	0.05799	0.04109	0.03061	0.02513	0.02895	0.03164	0.04979	0.03722	0.05069	0.04262	0.06637	0.04363	0.06998	0.03731	0.04531	0.06051	0.02694	0.06974	0.04503	0.04489	0.03057	0.06723	0.03146	0.04647	0.04799	0.07364	0.03280	0.03193	0.08591	0.05250	0.04798	0.05574	0.04444	0.05871	0.04516	0.04206	0.03873	0.04998	0.05123	0.03890	0.03368	0.02700
0.05284	0.06783	0.06181	0.08013	0.05469	0.08455	0.05750	0.08537	0.04582	0.06239	0.06187	0.06080	0.07039	0.06811	0.07788	0.09731	0.05410	0.06106	0.05548	0.00000	0.06224	0.06119	0.04806	0.06274	0.07288	0.06179	0.06988	0.06254	0.08666	0.03088	0.06087	0.06792	0.05712	0.06842	0.05938	0.06715	0.02608	0.06908	0.07369	0.06538	0.07151	0.06291	0.05673	0.07165	0.07140	0.04460	0.05902	0.05310	0.05615	0.05758	0.06821	0.05709	0.06392	0.05073	0.08838	0.06071	0.08064	0.06411	0.06350	0.07571	0.06034	0.07779	0.02657	0.04501	0.05356	0.07818	0.06394	0.04935	0.06674	0.08727	0.06400	0.06229	0.08944	0.03115	0.06287	0.07324	0.04848	0.06908	0.05573	0.04464	0.05669	0.02653	0.07226	0.05768	0.05820	0.06270
0.04387	0.04276	0.03481	0.06874	0.03922	0.05764	0.04123	0.05592	0.05109	0.03943	0.05289	0.03234	0.04549	0.05470	0.06697	0.08457	0.04447	0.04434	0.04741	0.06224	0.00000	0.02491	0.02793	0.03854	0.06164	0.03388	0.03271	0.04501	0.04751	0.06149	0.04248	0.05213	0.04774	0.04106	0.04498	0.03785	0.05388	0.05785	0.04937	0.04214	0.05993	0.03975	0.04342	0.03696	0.03732	0.04412	0.04938	0.04490	0.05535	0.05231	0.05813	0.03333	0.04570	0.04853	0.06312	0.02720	0.07120	0.03724	0.03043	0.04425	0.05251	0.05792	0.05930	0.04567	0.04545	0.05516	0.05808	0.04628	0.03873	0.05687	0.04858	0.06101	0.06966	0.06392	0.03035	0.06206	0.04778	0.03700	0.03313	0.04739	0.03847	0.05745	0.03846	0.04922	0.04132	0.05827
0.03915	0.04720	0.03403	0.07194	0.03605	0.05602	0.03600	0.06176	0.04176	0.03103	0.04607	0.03709	0.04974	0.05527	0.06869	0.08925	0.03870	0.04272	0.04214	0.06119	0.02491	0.00000	0.02921	0.03465	0.05878	0.03867	0.04798	0.04368	0.06397	0.06357	0.03279	0.04895	0.04933	0.03867	0.05080	0.04279	0.05583	0.06238	0.05278	0.04531	0.05637	0.02812	0.03488	0.04545	0.04094	0.04277	0.04840	0.03595	0.05577	0.04675	0.05492	0.03676	0.05024	0.04012	0.06028	0.02860	0.07434	0.03295	0.02057	0.05383	0.05042	0.06146	0.05257	0.04590	0.03869	0.06272	0.05145	0.04966	0.03718	0.05726	0.05277	0.05748	0.07644	0.05901	0.03644	0.06176	0.04170	0.04541	0.04077	0.03911	0.03434	0.05439	0.04560	0.05386	0.03713	0.05469
0.04002	0.04420	0.03652	0.07023	0.02946	0.05151	0.03777	0.06216	0.03597	0.02960	0.04490	0.03598	0.05044	0.04768	0.06450	0.07978	0.03685	0.04644	0.03764	0.04806	0.02793	0.02921	0.00000	0.04004	0.05789	0.03232	0.03833	0.04556	0.05557	0.04876	0.04244	0.05302	0.03981	0.03622	0.04561	0.03420	0.04586	0.05940	0.05118	0.03865	0.05599	0.03619	0.03521	0.04046	0.04891	0.03731	0.04262	0.03716	0.04732	0.04645	0.05210	0.03371	0.03665	0.03510	0.06696	0.03395	0.06975	0.03351	0.03675	0.05519	0.04550	0.06458	0.04298	0.03176	0.03362	0.05922	0.04845	0.03330	0.04183	0.06123	0.03960	0.04709	0.07103	0.05306	0.04038	0.05850	0.03180	0.04596	0.03091	0.03537	0.03261	0.04318	0.04269	0.04278	0.03921	0.04935
0.04670	0.05069	0.03511	0.07853	0.03832	0.06259	0.03029	0.06076	0.05130	0.04145	0.04707	0.04099	0.03572	0.04764	0.07313	0.09385	0.04368	0.04376	0.03929	0.06274	0.03854	0.03465	0.04004	0.00000	0.06076	0.04940	0.05194	0.03849	0.06486	0.06713	0.04409	0.04226	0.04256	0.04377	0.03644	0.04227	0.06214	0.06126	0.06363	0.04643	0.06729	0.03811	0.03516	0.05637	0.04259	0.05225	0.04592	0.04728	0.05104	0.05201	0.06488	0.03304	0.04761	0.05271	0.06140	0.03461	0.08182	0.03646	0.03406	0.05858	0.04706	0.04920	0.05184	0.05472	0.03984	0.05804	0.04908	0.05588	0.02520	0.06687	0.04564	0.05105	0.07333	0.06072	0.03693	0.06641	0.05079	0.03818	0.05152	0.04901	0.04281	0.06279	0.05386	0.05669	0.03753	0.04768
0.05199	0.04655	0.05945	0.04479	0.06508	0.05084	0.05883	0.07061	0.05503	0.06621	0.05925	0.05967	0.06381	0.06261	0.04843	0.06903	0.05153	0.05305	0.05625	0.07288	0.06164	0.05878	0.05789	0.06076	0.00000	0.06852	0.07644	0.05581	0.06314	0.07799	0.05487	0.07104	0.05989	0.06896	0.06358	0.06764	0.07144	0.05157	0.06722	0.05933	0.03521	0.06319	0.05493	0.07501	0.06739	0.05861	0.05638	0.04919	0.05736	0.05860	0.02767	0.06295	0.07780	0.05985	0.06300	0.06224	0.04163	0.06290	0.06085	0.06827	0.06212	0.07348	0.06691	0.06768	0.06137	0.09386	0.06167	0.06691	0.06672	0.06707	0.05680	0.06352	0.09438	0.07189	0.06055	0.02752	0.05961	0.06848	0.06808	0.06125	0.04507	0.06623	0.05367	0.07029	0.05182	0.06241
0.04534	0.05323	0.04651	0.07651	0.03576	0.06595	0.04457	0.06748	0.05314	0.03670	0.05270	0.04423	0.05818	0.05869	0.07285	0.09447	0.04363	0.04987	0.04782	0.06179	0.03388	0.03867	0.03232	0.04940	0.06852	0.00000	0.03597	0.05905	0.06045	0.06835	0.05155	0.06322	0.04910	0.04718	0.05242	0.04232	0.05523	0.07222	0.05502	0.04155	0.07159	0.03901	0.04426	0.04154	0.05201	0.04632	0.05319	0.04539	0.05807	0.05303	0.06347	0.03876	0.04451	0.05158	0.07428	0.03708	0.07425	0.04387	0.03935	0.05912	0.05744	0.06942	0.06139	0.04950	0.04810	0.05898	0.05631	0.04699	0.05129	0.06778	0.04990	0.06329	0.08047	0.06695	0.05185	0.07232	0.05148	0.05453	0.03891	0.04916	0.04495	0.05933	0.04747	0.05201	0.04376	0.06151
0.05532	0.05804	0.05076	0.07872	0.03481	0.06749	0.05319	0.07217	0.05976	0.02550	0.05717	0.04239	0.06339	0.05194	0.07211	0.09819	0.04979	0.06469	0.04884	0.06988	0.03271	0.04798	0.03833	0.05194	0.07644	0.03597	0.00000	0.06399	0.06990	0.07455	0.05711	0.06972	0.04919	0.03828	0.05845	0.03155	0.05869	0.06625	0.06636	0.04274	0.07469	0.03775	0.05239	0.04408	0.05527	0.05419	0.05733	0.05420	0.05875	0.06226	0.06905	0.04009	0.03823	0.05500	0.07143	0.05052	0.08206	0.04054	0.04652	0.06743	0.05518	0.07065	0.06711	0.04987	0.04645	0.05432	0.05797	0.05251	0.05630	0.07304	0.05251	0.06323	0.08878	0.07061	0.05433	0.07285	0.05481	0.05430	0.03819	0.05593	0.05265	0.06128	0.05225	0.05824	0.04738	0.06475
0.03558	0.04534	0.04419	0.07324	0.04305	0.06630	0.03508	0.07616	0.04426	0.04603	0.03910	0.05225	0.05705	0.03977	0.06810	0.09051	0.03667	0.03014	0.02650	0.06254	0.04501	0.04368	0.04556	0.03849	0.05581	0.05905	0.06399	0.00000	0.07413	0.06150	0.03088	0.06280	0.03120	0.04336	0.03531	0.04869	0.06013	0.05215	0.06805	0.04855	0.05366	0.04119	0.03779	0.06034	0.05803	0.05074	0.02224	0.03549	0.03729	0.04024	0.05558	0.03866	0.06026	0.05099	0.06042	0.04247	0.07222	0.03870	0.04148	0.06452	0.03561	0.06722	0.05255	0.05522	0.04177	0.06640	0.03582	0.05827	0.03800	0.07056	0.03858	0.04163	0.07846	0.05982	0.03663	0.06188	0.05496	0.05386	0.05224	0.05044	0.04023	0.05409	0.06045	0.04938	0.03905	0.03401
0.06283	0.06041	0.06012	0.06124	0.06055	0.05048	0.06808	0.06013	0.07064	0.05219	0.07823	0.05471	0.06492	0.07513	0.06362	0.06355	0.06997	0.06314	0.06922	0.08666	0.04751	0.06397	0.05557	0.06486	0.06314	0.06045	0.06990	0.07413	0.00000	0.08448	0.07461	0.07944	0.07429	0.07633	0.07389	0.05635	0.08321	0.06797	0.04414	0.06507	0.07105	0.07086	0.06656	0.06778	0.05890	0.06647	0.07342	0.06677	0.06703	0.07393	0.05899	0.04935	0.06955	0.07777	0.06133	0.05938	0.06062	0.06898	0.07087	0.04709	0.07761	0.06652	0.08035	0.07651	0.07331	0.06322	0.07703	0.07530	0.06979	0.04620	0.06103	0.07886	0.08907	0.08424	0.06241	0.06396	0.07026	0.06194	0.06986	0.07741	0.05712	0.08013	0.03777	0.07386	0.06331	0.07990
0.05452	0.06269	0.06174	0.08612	0.06016	0.07631	0.06422	0.08317	0.05673	0.06516	0.06304	0.06206	0.07286	0.06349	0.08387	0.09830	0.05896	0.06320	0.05884	0.03088	0.06149	0.06357	0.04876	0.06713	0.07799	0.06835	0.07455	0.06150	0.08448	0.00000	0.06497	0.07644	0.06361	0.06430	0.06783	0.06759	0.03258	0.07224	0.07237	0.06653	0.07553	0.06903	0.06134	0.07159	0.07149	0.05539	0.05906	0.05733	0.06510	0.06122	0.07259	0.06267	0.07351	0.06043	0.08407	0.06118	0.08291	0.06491	0.06967	0.07573	0.06621	0.08513	0.03640	0.05353	0.05766	0.08079	0.06744	0.05648	0.07216	0.08838	0.06269	0.06741	0.08795	0.03991	0.06454	0.07581	0.06104	0.06775	0.05999	0.05963	0.05566	0.03214	0.06961	0.05536	0.06539	0.06809
0.02880	0.04362	0.04502	0.07175	0.04456	0.06021	0.04270	0.06886	0.04571	0.05239	0.03842	0.04553	0.05441	0.04862	0.06890	0.09124	0.02927	0.03077	0.03147	0.06087	0.04248	0.03279	0.04244	0.04409	0.05487	0.05155	0.05711	0.03088	0.07461	0.06497	0.00000	0.05571	0.03212	0.05222	0.03752	0.06058	0.05754	0.05440	0.06528	0.05686	0.05576	0.04615	0.04176	0.05548	0.05465	0.04602	0.03598	0.02414	0.04192	0.03700	0.04976	0.04560	0.06285	0.04649	0.07007	0.03818	0.07046	0.04886	0.04027	0.06562	0.03945	0.06686	0.05643	0.04971	0.04405	0.08006	0.04145	0.05357	0.04591	0.06987	0.04176	0.04825	0.07901	0.06032	0.04681	0.05803	0.04871	0.05525	0.05186	0.04550	0.04009	0.05667	0.05772	0.04980	0.04218	0.03540
0.06067	0.06396	0.04875	0.08251	0.05649	0.06969	0.05337	0.07463	0.05954	0.06224	0.06629	0.05938	0.03995	0.07099	0.07890	0.10248	0.05701	0.05722	0.06103	0.06792	0.05213	0.04895	0.05302	0.04226	0.07104	0.06322	0.06972	0.06280	0.07944	0.07644	0.05571	0.00000	0.06434	0.06543	0.06232	0.07023	0.06936	0.07145	0.06784	0.06303	0.07156	0.06162	0.05603	0.06810	0.05739	0.06052	0.06038	0.05699	0.06413	0.06449	0.06538	0.05468	0.07118	0.05943	0.07878	0.05085	0.08143	0.06218	0.05268	0.06824	0.06719	0.06591	0.06246	0.06359	0.06184	0.07802	0.07133	0.06673	0.04655	0.06882	0.06428	0.06964	0.05038	0.07056	0.05592	0.07219	0.05791	0.03505	0.06186	0.05694	0.05259	0.06570	0.06387	0.07004	0.05872	0.06580
