location	word	trs
55 Peretola	porcino_IPA	 porʧino
56 Legri	porcino_IPA	 porʧino
57 Vaglia	porcino_IPA	 porʧino
58 Molin del Piano	porcino_IPA	 porʧino
59 Vicchio	porcino_IPA	 porʧino
60 Rufina	porcino_IPA	 porʧino
61 Tosi	porcino_IPA	 porʧino
62 Dicomano	porcino_IPA	 porʧino
63 Castagno d'Andrea	porcino_IPA	 porʧino
65 Borgo alla Collina	porcino_IPA	 porʧino
67 Ca' Raffaello	porcino_IPA	 porʧino
68 Marina di Pisa	porcino_IPA	 porʧino
69 Mortaiolo	porcino_IPA	 porʧino
7 Sillano	porcino_IPA	 porʧino
70 Putignano	porcino_IPA	 porʧino
73 Pontedera	porcino_IPA	 porʧino
74 Santo Pietro in Belvedere	porcino_IPA	 porʧino
76 San Miniato Alto	porcino_IPA	 porʧino
78 Montelupo Fiorentino	porcino_IPA	 porʧino
80 Montespertoli	porcino_IPA	 porʧino
81 Barberino Val d'Elsa	porcino_IPA	 porʧino
82 Montefiridolfi	porcino_IPA	 porʧino
83 Pozzolatico	porcino_IPA	 porʧino
84 Greve in Chianti	porcino_IPA	 porʧino
85 San Donato in Collina	porcino_IPA	 porʧino
86 Incisa in Valdarno	porcino_IPA	 porʧino
87 Cavriglia	porcino_IPA	 porʧino
88 San Giovanni Valdarno	porcino_IPA	 porʧino
89 Pian di Sco'	porcino_IPA	 porʧino
91 Loro Ciuffenna	porcino_IPA	 porʧino
93 Castiglion Fibocchi	porcino_IPA	 po̝rʧino
97 Ceciliano	porcino_IPA	 porʧino
99 Chiusi della Verna	porcino_IPA	 porʧino
100 Caprese Michelangelo	raponzoli_IPA	 raponʦeli
101 Pieve Santo Stefano	raponzoli_IPA	 raponʦoli
102 Anghiari	raponzoli_IPA	 raponʦoli
103 Sansepolcro	raponzoli_IPA	 raponʦoli
104 Badia Tedalda	raponzoli_IPA	 raponʦoli
107 Rosignano Marittimo	raponzoli_IPA	 raɸonʦoli
108 Cecina	raponzoli_IPA	 raponʦoli
109 Orciano Pisano	raponzoli_IPA	 raɸonʦoli
11 Arni	raponzoli_IPA	 raponʦoli
12 Vagli di Sotto	raponzoli_IPA	 raponʦoli
124 Ancaiano	raponzoli_IPA	 raɸonʦoli
125 Costalpino	raponzoli_IPA	 raɸonʦoli
129 Nusenna	raponzoli_IPA	 raɸonʦoli
130 Torre a Castello	raponzoli_IPA	 raɸonʦoli
132 Pergine Valdarno	raponzoli_IPA	 raɸonʦoli
133 Monte San Savino	raponzoli_IPA	 raponʦoli
134 Civitella in Val di Chiana	raponzoli_IPA	 raponʦoli
135 Olmo	raponzoli_IPA	 raponʦoli
137 Castiglion Fiorentino	raponzoli_IPA	 raponʦili
138 Palazzo del Pero	raponzoli_IPA	 raponʦili
14 Camporgiano	raponzoli_IPA	 rabːonʦoli
140 Monterchi	raponzoli_IPA	 raponʦili
15 Vergemoli	raponzoli_IPA	 raponʦoli
154 Frosini	raponzoli_IPA	 raponʦoli
155 Torniella	raponzoli_IPA	 raponʦoli
157 San Rocco a Pilli	raponzoli_IPA	 raponʦoli
158 Pari	raponzoli_IPA	 raɸonʦoli
159 Casciano di Murlo	raponzoli_IPA	 raɸonʦoli
160 Monteroni d'Arbia	raponzoli_IPA	 raɸonʦoli
161 Ponte d'Arbia	raponzoli_IPA	 raɸonʦoli
162 Montalcino	raponzoli_IPA	 raɸonʦoli
163 Chiusure d'Asciano	raponzoli_IPA	 raɸonʦoli
164 Asciano	raponzoli_IPA	 raɸonʦoli
165 San Quirico d'Orcia	raponzoli_IPA	 raponʦoli
166 Castelmuzio	raponzoli_IPA	 raponʦoli
167 Sinalunga	raponzoli_IPA	 raponʦoli
168 Lucignano in Val di Chiana	raponzoli_IPA	 raponʦoli
169 Torrita Stazione	raponzoli_IPA	 raɸonʦoli
17 Barga	raponzoli_IPA	 raponʦoli
170 Montepulciano	raponzoli_IPA	 raponʦoli
173 Montallese	raponzoli_IPA	 raponʦoli
178 Procchio	raponzoli_IPA	 raponʦoli
18 San Pellegrino in Alpe	raponzoli_IPA	 raponʦoli
181 Piombino	raponzoli_IPA	 raponʦoli
182 Riotorto	raponzoli_IPA	 raponʦoli
183 Scarlino	raponzoli_IPA	 raponʦoli
184 Buriano	raponzoli_IPA	 raponʦoli
185 Montemassi	raponzoli_IPA	 raɸonʦoli
186 Montepescali	raponzoli_IPA	 raɸonʦoli
187 Batignano	raponzoli_IPA	 raɸonʦoli
190 Civitella Marittima	raponzoli_IPA	 raɸonʦoli
191 Sasso d'Ombrone	raponzoli_IPA	 raponʦoli
193 Monticello Amiata	raponzoli_IPA	 raponʦoli
194 Seggiano	raponzoli_IPA	 raponʦoli
195 Santa Fiora	raponzoli_IPA	 raponʦoli
196 Castiglion d'Orcia	raponzoli_IPA	 raponʦoli
197 Campiglia d'Orcia	raponzoli_IPA	 raponʦoli
198 Piancastagnaio	raponzoli_IPA	 raponʦoli
199 Contignano	raponzoli_IPA	 raponʦoli
200 Celle sul Rigo	raponzoli_IPA	 raponʦoli
201 Cetona	raponzoli_IPA	 raɸonʦoli
205 Castiglion della Pescaia	raponzoli_IPA	 raponʦoli
207 Talamone	raponzoli_IPA	 raɸonʦoli
208 Istia d'Ombrone	raponzoli_IPA	 raponʦoli
209 Montiano	raponzoli_IPA	 raponʦoli
21 Popiglio	raponzoli_IPA	 raɸonʦoli
212 Pereta	raponzoli_IPA	 raponʦoli
213 Cana	raponzoli_IPA	 raponʦoli
214 Saturnia	raponzoli_IPA	 raponʦoli
215 Manciano	raponzoli_IPA	 raponʦoli
216 Semproniano	raponzoli_IPA	 raponʦoli
217 Selvena	raponzoli_IPA	 raponʦoli
218 Pitigliano	raponzoli_IPA	 raponʦoli
219 Sorano	raponzoli_IPA	 raponʦoli
220 Castell'Ottieri	raponzoli_IPA	 raponʦoli
222 Porto Santo Stefano	raponzoli_IPA	 raponʦoli
224 Capalbio	raponzoli_IPA	 raponʦoli
225 Italiano	raponzoli_IPA	 raponʦoli
23 Orsigna	raponzoli_IPA	 raɸonʦoli
24 Spedaletto	raponzoli_IPA	 raɸonʦoli
25 Castello di Sambuca	raponzoli_IPA	 raponʦoli
26 Treppio	raponzoli_IPA	 raponʦoli
33 Pietrasanta	raponzoli_IPA	 raponʦoli
34 Massarosa	raponzoli_IPA	 raponʦoli
36 Piazzano	raponzoli_IPA	 raponʦoli
37 Pescaglia	raponzoli_IPA	 raɸonʦoli
38 Vorno	raponzoli_IPA	 raɸonʦoli
39 Anchiano	raponzoli_IPA	 raɸonʦoli
40 Marlia	raponzoli_IPA	 raɸonʦoli
43 Staffoli	raponzoli_IPA	 raɸonʦoli
44 Chiesina Uzzanese	raponzoli_IPA	 raɸonʦoli
45 Pontito	raponzoli_IPA	 raponʦoli
46 Casore del Monte	raponzoli_IPA	 raponʦoli
47 Monsummano	raponzoli_IPA	 raɸonʦoli
49 Gello	raponzoli_IPA	 raɸonʦoli
54 Figline di Prato	raponzoli_IPA	 raponʦoli
63 Castagno d'Andrea	raponzoli_IPA	 raɸonʦoli
64 Stia	raponzoli_IPA	 raponʦoli
65 Borgo alla Collina	raponzoli_IPA	 raponʦoli
66 Badia Prataglia	raponzoli_IPA	 raponʦoli
67 Ca' Raffaello	raponzoli_IPA	 rapunsli
68 Marina di Pisa	raponzoli_IPA	 raɸonʦoli
69 Mortaiolo	raponzoli_IPA	 raponʦoli
7 Sillano	raponzoli_IPA	 raponʦoli
71 Fauglia	raponzoli_IPA	 raɸonʦoli
72 Buti	raponzoli_IPA	 raponsoli
73 Pontedera	raponzoli_IPA	 raponʦoli
74 Santo Pietro in Belvedere	raponzoli_IPA	 raɸonʦoli
87 Cavriglia	raponzoli_IPA	 raɸonʦoli
90 Montemignaio	raponzoli_IPA	 rabonʦoli
91 Loro Ciuffenna	raponzoli_IPA	 raɸonʦoli
92 Raggiolo	raponzoli_IPA	 raponʦoli
93 Castiglion Fibocchi	raponzoli_IPA	 raponʦoli
94 Talla	raponzoli_IPA	 raponʦoli
95 Castel Focognano	raponzoli_IPA	 raponʦoli
96 Campi di Bibbiena	raponzoli_IPA	 raponʦoli
97 Ceciliano	raponzoli_IPA	 raponʦeli
98 Subbiano	raponzoli_IPA	 raponʦeli
99 Chiusi della Verna	raponzoli_IPA	 raponʦoli
100 Caprese Michelangelo	sbornia_IPA	 zbɔrnja
101 Pieve Santo Stefano	sbornia_IPA	 zbɔrɲa
102 Anghiari	sbornia_IPA	 zbɔrɲa
103 Sansepolcro	sbornia_IPA	 zbɔrɲa
104 Badia Tedalda	sbornia_IPA	 zbɔrnja
106 Antignano	sbornia_IPA	 zbɔrnja
107 Rosignano Marittimo	sbornia_IPA	 zbɔrnja
109 Orciano Pisano	sbornia_IPA	 zbɔrnja
11 Arni	sbornia_IPA	 zbɔrnja
110 Bibbona	sbornia_IPA	 zbɔrnja
111 Riparbella	sbornia_IPA	 zbɔrnja
112 Chianni	sbornia_IPA	 zbɔrnja
113 Querceto	sbornia_IPA	 zbɔrnja
114 Laiatico	sbornia_IPA	 zbɔrnja
115 Montecatini Val di Cecina	sbornia_IPA	 zbɔrnja
116 Volterra	sbornia_IPA	 zbɔrnja
118 Iano	sbornia_IPA	 zbɔrnja
119 Castel San Gimignano	sbornia_IPA	 zbornja
12 Vagli di Sotto	sbornia_IPA	 zbɔrnja
120 San Gimignano	sbornia_IPA	 zbɔrnja
121 Mensano	sbornia_IPA	 zbɔrnja
122 Colle Val d'Elsa	sbornia_IPA	 zbɔrnja
125 Costalpino	sbornia_IPA	 zbɔrnja
126 Fonterutoli	sbornia_IPA	 zbɔrɲa
127 Quercegrossa	sbornia_IPA	 zbɔrnja
13 Stazzema	sbornia_IPA	 zbɔrnja
130 Torre a Castello	sbornia_IPA	 zbɔrɲa
131 Ambra	sbornia_IPA	 zbɔrnja
133 Monte San Savino	sbornia_IPA	 zbɔrɲa
134 Civitella in Val di Chiana	sbornia_IPA	 zbɔrɲa
135 Olmo	sbornia_IPA	 zbɔrnja
137 Castiglion Fiorentino	sbornia_IPA	 ʒbɔrɲa
138 Palazzo del Pero	sbornia_IPA	 zbɔrɲa
14 Camporgiano	sbornia_IPA	 zbɔrnja
140 Monterchi	sbornia_IPA	 zbɔrɲa
141 Capraia	sbornia_IPA	 zbɔrnja
144 Castagneto Carducci	sbornia_IPA	 zbɔrnja
145 Bolgheri	sbornia_IPA	 zbɔrnja
148 Serrazzano	sbornia_IPA	 zbɔrnja
149 Monterotondo Marittimo	sbornia_IPA	 zbɔrnja
15 Vergemoli	sbornia_IPA	 zbɔrnja
151 Castelnuovo in Val di Cecina	sbornia_IPA	 zbɔrnja
152 Montecastelli Pisano	sbornia_IPA	 zbɔrnja
153 Montieri	sbornia_IPA	 zbɔrnja
154 Frosini	sbornia_IPA	 zbɔrnja
155 Torniella	sbornia_IPA	 zbɔrnja
156 Monticiano	sbornia_IPA	 zbɔrnja
157 San Rocco a Pilli	sbornia_IPA	 zbɔrnja
158 Pari	sbornia_IPA	 zbɔrnja
16 Pieve Fosciana	sbornia_IPA	 zbornja
160 Monteroni d'Arbia	sbornia_IPA	 zbɔrɲa
161 Ponte d'Arbia	sbornia_IPA	 zbɔrɲa
162 Montalcino	sbornia_IPA	 zbɔrnja
163 Chiusure d'Asciano	sbornia_IPA	 zbɔrɲa
164 Asciano	sbornia_IPA	 zbɔrɲa
165 San Quirico d'Orcia	sbornia_IPA	 zbɔrɲa
166 Castelmuzio	sbornia_IPA	 zbɔrnja
167 Sinalunga	sbornia_IPA	 zbɔrnja
168 Lucignano in Val di Chiana	sbornia_IPA	 zbɔrɲa
170 Montepulciano	sbornia_IPA	 zbɔrnja
171 Foiano della Chiana	sbornia_IPA	 zbɔrnia
173 Montallese	sbornia_IPA	 zbɔrɲa
174 Cortona	sbornia_IPA	 zbɔrnja
175 Terontola	sbornia_IPA	 zbɔrnja
176 Mercatale di Cortona	sbornia_IPA	 zbɔrɲa
178 Procchio	sbornia_IPA	 zbɔrnja
182 Riotorto	sbornia_IPA	 zbɔrnja
183 Scarlino	sbornia_IPA	 zbɔrnja
184 Buriano	sbornia_IPA	 zbɔrɲa
185 Montemassi	sbornia_IPA	 zbɔrnja
186 Montepescali	sbornia_IPA	 zbɔrɲa
187 Batignano	sbornia_IPA	 zbɔrnja
189 Campagnatico	sbornia_IPA	 zbɔrnja
19 Brandeglio	sbornia_IPA	 zbɔrnja
190 Civitella Marittima	sbornia_IPA	 zbɔrnja
191 Sasso d'Ombrone	sbornia_IPA	 zbɔrnja
192 Camigliano	sbornia_IPA	 zbɔrnja
193 Monticello Amiata	sbornia_IPA	 ʒbɔrnja
194 Seggiano	sbornia_IPA	 zbɔrnja
195 Santa Fiora	sbornia_IPA	 zbɔrɲa
196 Castiglion d'Orcia	sbornia_IPA	 zbɔrnja
197 Campiglia d'Orcia	sbornia_IPA	 zbɔrnja
198 Piancastagnaio	sbornia_IPA	 zbɔrɲa
199 Contignano	sbornia_IPA	 zbɔrnja
200 Celle sul Rigo	sbornia_IPA	 zbɔrnja
205 Castiglion della Pescaia	sbornia_IPA	 zborɲa
206 Alberese	sbornia_IPA	 zbɔrnja
207 Talamone	sbornia_IPA	 zbɔrnja
209 Montiano	sbornia_IPA	 zbɔrnja
210 Magliano in Toscana	sbornia_IPA	 zbɔrnja
211 Montorgiali	sbornia_IPA	 zbɔrnja
212 Pereta	sbornia_IPA	 zbɔrnja
213 Cana	sbornia_IPA	 zbɔrnja
214 Saturnia	sbornia_IPA	 zbɔrnja
215 Manciano	sbornia_IPA	 zbɔrɲa
216 Semproniano	sbornia_IPA	 zbɔrnja
217 Selvena	sbornia_IPA	 ʒbɔrnja
218 Pitigliano	sbornia_IPA	 zbɔrɲa
220 Castell'Ottieri	sbornia_IPA	 zbornja
221 Giglio Castello	sbornia_IPA	 zbɔrnja
222 Porto Santo Stefano	sbornia_IPA	 zbɔrɲa
223 Orbetello	sbornia_IPA	 zbɔrɲa
224 Capalbio	sbornia_IPA	 zbɔrɲa
225 Italiano	sbornia_IPA	 zbɔrnja
25 Castello di Sambuca	sbornia_IPA	 ʒbɔrnja
26 Treppio	sbornia_IPA	 zbɔrnja
27 Mercatale di Vernio	sbornia_IPA	 zbɔrnia
28 Barberino di Mugello	sbornia_IPA	 zbɔrnja
29 Firenzuola	sbornia_IPA	 zbɔrnja
30 Ronta	sbornia_IPA	 zbɔrnja
33 Pietrasanta	sbornia_IPA	 zbɔrnja
34 Massarosa	sbornia_IPA	 zbɔrɲa
35 Vecchiano	sbornia_IPA	 zbɔrnja
36 Piazzano	sbornia_IPA	 zbɔrnja
37 Pescaglia	sbornia_IPA	 zbɔrnja
40 Marlia	sbornia_IPA	 zbɔrnja
41 Porcari	sbornia_IPA	 zbɔrnja
42 Villa Basilica	sbornia_IPA	 zbɔrnja
43 Staffoli	sbornia_IPA	 zbɔrnja
49 Gello	sbornia_IPA	 zbɔrnja
51 Montale	sbornia_IPA	 zbɔrnja
52 Artimino	sbornia_IPA	 zbɔrnja
53 San Giusto in Piazzanese	sbornia_IPA	 zbɔrnja
54 Figline di Prato	sbornia_IPA	 zbɔrnja
55 Peretola	sbornia_IPA	 zbɔrnja
56 Legri	sbornia_IPA	 zbɔrnja
57 Vaglia	sbornia_IPA	 zbɔrnja
58 Molin del Piano	sbornia_IPA	 zbɔrnja
60 Rufina	sbornia_IPA	 zbɔrnja
61 Tosi	sbornia_IPA	 zbɔrnja
62 Dicomano	sbornia_IPA	 zbɔrnja
63 Castagno d'Andrea	sbornia_IPA	 zbɔrɲa
64 Stia	sbornia_IPA	 zbɔrnja
66 Badia Prataglia	sbornia_IPA	 zbɔrnja
67 Ca' Raffaello	sbornia_IPA	 zbɔrɲa
68 Marina di Pisa	sbornia_IPA	 zbɔrnja
69 Mortaiolo	sbornia_IPA	 zbɔrnja
70 Putignano	sbornia_IPA	 zbɔrnja
71 Fauglia	sbornia_IPA	 zbɔrnja
72 Buti	sbornia_IPA	 zbɔrɲa
73 Pontedera	sbornia_IPA	 zbɔrnja
74 Santo Pietro in Belvedere	sbornia_IPA	 zbɔrnja
75 Palaia	sbornia_IPA	 zbɔrnja
76 San Miniato Alto	sbornia_IPA	 zbɔrɲa
77 Castelfiorentino	sbornia_IPA	 zbɔrnja
78 Montelupo Fiorentino	sbornia_IPA	 zbɔrnja
79 Certaldo	sbornia_IPA	 zbɔrnja
80 Montespertoli	sbornia_IPA	 zbɔrnja
81 Barberino Val d'Elsa	sbornia_IPA	 zbɔrnja
82 Montefiridolfi	sbornia_IPA	 zbɔrnja
83 Pozzolatico	sbornia_IPA	 zbɔrnja
84 Greve in Chianti	sbornia_IPA	 zbɔrnja
85 San Donato in Collina	sbornia_IPA	 zbɔrnja
88 San Giovanni Valdarno	sbornia_IPA	 zbɔrnja
89 Pian di Sco'	sbornia_IPA	 zbɔrnja
90 Montemignaio	sbornia_IPA	 zbɔrnja
91 Loro Ciuffenna	sbornia_IPA	 zbɔrnja
92 Raggiolo	sbornia_IPA	 zbɔrnja
93 Castiglion Fibocchi	sbornia_IPA	 zbɔrnja
94 Talla	sbornia_IPA	 zbɔrnja
95 Castel Focognano	sbornia_IPA	 zbornja
96 Campi di Bibbiena	sbornia_IPA	 zbɔrnja
97 Ceciliano	sbornia_IPA	 zbɔrnja
98 Subbiano	sbornia_IPA	 zbɔrnja
99 Chiusi della Verna	sbornia_IPA	 zbɔrnja
100 Caprese Michelangelo	segale_IPA	 segale
101 Pieve Santo Stefano	segale_IPA	 segale
102 Anghiari	segale_IPA	 segale
104 Badia Tedalda	segale_IPA	 segale
105 Sestino	segale_IPA	 segale
106 Antignano	segale_IPA	 segale
107 Rosignano Marittimo	segale_IPA	 seɣale
109 Orciano Pisano	segale_IPA	 segale
11 Arni	segale_IPA	 seɣale
110 Bibbona	segale_IPA	 segale
111 Riparbella	segale_IPA	 seɣale
112 Chianni	segale_IPA	 seɣale
113 Querceto	segale_IPA	 seɣale
114 Laiatico	segale_IPA	 segale
115 Montecatini Val di Cecina	segale_IPA	 seɣale
116 Volterra	segale_IPA	 seɣale
118 Iano	segale_IPA	 segale
12 Vagli di Sotto	segale_IPA	 segale
120 San Gimignano	segale_IPA	 segale
125 Costalpino	segale_IPA	 segale
126 Fonterutoli	segale_IPA	 segale
127 Quercegrossa	segale_IPA	 segale
128 Radda in Chianti	segale_IPA	 seɣale
129 Nusenna	segale_IPA	 segale
13 Stazzema	segale_IPA	 segale
131 Ambra	segale_IPA	 segale
133 Monte San Savino	segale_IPA	 segale
134 Civitella in Val di Chiana	segale_IPA	 segale
136 Brolio	segale_IPA	 segale
137 Castiglion Fiorentino	segale_IPA	 segale
14 Camporgiano	segale_IPA	 segale
140 Monterchi	segale_IPA	 segale
142 San Vincenzo	segale_IPA	 segale
143 Caldana Terme	segale_IPA	 segale
144 Castagneto Carducci	segale_IPA	 segale
145 Bolgheri	segale_IPA	 segale
146 Suvereto	segale_IPA	 segale
147 Monteverdi Marittimo	segale_IPA	 seɣale
148 Serrazzano	segale_IPA	 seɣale
149 Monterotondo Marittimo	segale_IPA	 seɣale
15 Vergemoli	segale_IPA	 segale
151 Castelnuovo in Val di Cecina	segale_IPA	 segale
154 Frosini	segale_IPA	 segale
155 Torniella	segale_IPA	 segale
156 Monticiano	segale_IPA	 segale
157 San Rocco a Pilli	segale_IPA	 segale
159 Casciano di Murlo	segale_IPA	 seɣale
160 Monteroni d'Arbia	segale_IPA	 seɣale
162 Montalcino	segale_IPA	 segale
163 Chiusure d'Asciano	segale_IPA	 seɣale
165 San Quirico d'Orcia	segale_IPA	 segale
168 Lucignano in Val di Chiana	segale_IPA	 segale
170 Montepulciano	segale_IPA	 segale
172 Valiano	segale_IPA	 segale
174 Cortona	segale_IPA	 segale
175 Terontola	segale_IPA	 segale
177 Marciana	segale_IPA	 segale
178 Procchio	segale_IPA	 seɣale
181 Piombino	segale_IPA	 segale
182 Riotorto	segale_IPA	 segale
183 Scarlino	segale_IPA	 segale
187 Batignano	segale_IPA	 segale
188 Roccastrada	segale_IPA	 segale
189 Campagnatico	segale_IPA	 seɣale
19 Brandeglio	segale_IPA	 seɣale
190 Civitella Marittima	segale_IPA	 seɣale
191 Sasso d'Ombrone	segale_IPA	 segale
192 Camigliano	segale_IPA	 segale
194 Seggiano	segale_IPA	 segale
195 Santa Fiora	segale_IPA	 segale
196 Castiglion d'Orcia	segale_IPA	 segale
197 Campiglia d'Orcia	segale_IPA	 segale
198 Piancastagnaio	segale_IPA	 segale
199 Contignano	segale_IPA	 segale
20 Rivoreta	segale_IPA	 segale
200 Celle sul Rigo	segale_IPA	 segale
201 Cetona	segale_IPA	 seɣale
205 Castiglion della Pescaia	segale_IPA	 segale
207 Talamone	segale_IPA	 segale
208 Istia d'Ombrone	segale_IPA	 segale
209 Montiano	segale_IPA	 seɣale
21 Popiglio	segale_IPA	 segale
210 Magliano in Toscana	segale_IPA	 segale
211 Montorgiali	segale_IPA	 segale
212 Pereta	segale_IPA	 segale
213 Cana	segale_IPA	 segale
214 Saturnia	segale_IPA	 segale
215 Manciano	segale_IPA	 segale
216 Semproniano	segale_IPA	 segale
217 Selvena	segale_IPA	 segale
218 Pitigliano	segale_IPA	 segale
220 Castell'Ottieri	segale_IPA	 segale
221 Giglio Castello	segale_IPA	 seɣale
223 Orbetello	segale_IPA	 segale
224 Capalbio	segale_IPA	 segale
225 Italiano	segale_IPA	 segale
23 Orsigna	segale_IPA	 seɣale
24 Spedaletto	segale_IPA	 segale
28 Barberino di Mugello	segale_IPA	 segale
29 Firenzuola	segale_IPA	 segale
30 Ronta	segale_IPA	 segale
33 Pietrasanta	segale_IPA	 segale
34 Massarosa	segale_IPA	 segale
35 Vecchiano	segale_IPA	 segale
36 Piazzano	segale_IPA	 segale
37 Pescaglia	segale_IPA	 segale
38 Vorno	segale_IPA	 segale
39 Anchiano	segale_IPA	 segale
40 Marlia	segale_IPA	 seɣale
41 Porcari	segale_IPA	 seɣale
42 Villa Basilica	segale_IPA	 segale
46 Casore del Monte	segale_IPA	 seɣale
55 Peretola	segale_IPA	 seɣale
56 Legri	segale_IPA	 seɣale
57 Vaglia	segale_IPA	 seɣale
59 Vicchio	segale_IPA	 segale
60 Rufina	segale_IPA	 seɣale
68 Marina di Pisa	segale_IPA	 segale
7 Sillano	segale_IPA	 segale
72 Buti	segale_IPA	 segale
73 Pontedera	segale_IPA	 segale
75 Palaia	segale_IPA	 segale
77 Castelfiorentino	segale_IPA	 seɣale
78 Montelupo Fiorentino	segale_IPA	 seɣale
80 Montespertoli	segale_IPA	 seɣale
81 Barberino Val d'Elsa	segale_IPA	 segale
84 Greve in Chianti	segale_IPA	 seɣale
86 Incisa in Valdarno	segale_IPA	 seɣale
87 Cavriglia	segale_IPA	 segale
88 San Giovanni Valdarno	segale_IPA	 segale
89 Pian di Sco'	segale_IPA	 seɣale
90 Montemignaio	segale_IPA	 segale
91 Loro Ciuffenna	segale_IPA	 seɣale
92 Raggiolo	segale_IPA	 segale
93 Castiglion Fibocchi	segale_IPA	 segale
96 Campi di Bibbiena	segale_IPA	 segale
97 Ceciliano	segale_IPA	 segale
98 Subbiano	segale_IPA	 segale
99 Chiusi della Verna	segale_IPA	 segale
100 Caprese Michelangelo	stalla_IPA	 stalːa
101 Pieve Santo Stefano	stalla_IPA	 stalːa
102 Anghiari	stalla_IPA	 stalːa
103 Sansepolcro	stalla_IPA	 stala
104 Badia Tedalda	stalla_IPA	 stalːa
105 Sestino	stalla_IPA	 stalːa
107 Rosignano Marittimo	stalla_IPA	 stalːa
11 Arni	stalla_IPA	 stalːa
110 Bibbona	stalla_IPA	 stalːa
112 Chianni	stalla_IPA	 stalːa
113 Querceto	stalla_IPA	 stalːa
114 Laiatico	stalla_IPA	 stalːa
115 Montecatini Val di Cecina	stalla_IPA	 stalːa
116 Volterra	stalla_IPA	 stalːa
117 Pomarance	stalla_IPA	 stalːa
118 Iano	stalla_IPA	 stalːa
12 Vagli di Sotto	stalla_IPA	 stalːa
122 Colle Val d'Elsa	stalla_IPA	 stalːa
123 Maggiano	stalla_IPA	 stalːa
127 Quercegrossa	stalla_IPA	 stalːa
129 Nusenna	stalla_IPA	 stalːa
13 Stazzema	stalla_IPA	 stalːa
131 Ambra	stalla_IPA	 stalːa
132 Pergine Valdarno	stalla_IPA	 stalːa
133 Monte San Savino	stalla_IPA	 stalːa
134 Civitella in Val di Chiana	stalla_IPA	 stalːa
135 Olmo	stalla_IPA	 stalːa
136 Brolio	stalla_IPA	 stalːa
138 Palazzo del Pero	stalla_IPA	 stalːa
139 Valle Dame	stalla_IPA	 stalːa
140 Monterchi	stalla_IPA	 stalːa
143 Caldana Terme	stalla_IPA	 stalːa
144 Castagneto Carducci	stalla_IPA	 stalːa
147 Monteverdi Marittimo	stalla_IPA	 stalːa
148 Serrazzano	stalla_IPA	 stalːa
15 Vergemoli	stalla_IPA	 stalːa
151 Castelnuovo in Val di Cecina	stalla_IPA	 stalːa
152 Montecastelli Pisano	stalla_IPA	 stalːa
154 Frosini	stalla_IPA	 stalːa
156 Monticiano	stalla_IPA	 stalːa
158 Pari	stalla_IPA	 stalːa
16 Pieve Fosciana	stalla_IPA	 stalːa
160 Monteroni d'Arbia	stalla_IPA	 stalːa
163 Chiusure d'Asciano	stalla_IPA	 stalːa
164 Asciano	stalla_IPA	 stalːa
167 Sinalunga	stalla_IPA	 stalːa
168 Lucignano in Val di Chiana	stalla_IPA	 stalːa
169 Torrita Stazione	stalla_IPA	 stalːa
17 Barga	stalla_IPA	 stalːa
170 Montepulciano	stalla_IPA	 stalːa
171 Foiano della Chiana	stalla_IPA	 stalːa
172 Valiano	stalla_IPA	 stalːa
173 Montallese	stalla_IPA	 stalːa
174 Cortona	stalla_IPA	 stalːa
175 Terontola	stalla_IPA	 stalːa
177 Marciana	stalla_IPA	 stalːa
178 Procchio	stalla_IPA	 stalːa
179 Portoferraio	stalla_IPA	 stalːa
18 San Pellegrino in Alpe	stalla_IPA	 stalːa
180 Rio nell'Elba	stalla_IPA	 stalːa
184 Buriano	stalla_IPA	 stalːa
185 Montemassi	stalla_IPA	 stalːa
186 Montepescali	stalla_IPA	 stalːa
19 Brandeglio	stalla_IPA	 stalːa
192 Camigliano	stalla_IPA	 stalːa
193 Monticello Amiata	stalla_IPA	 ʃtalːa
194 Seggiano	stalla_IPA	 stalːa
195 Santa Fiora	stalla_IPA	 stalːa
198 Piancastagnaio	stalla_IPA	 stalːa
199 Contignano	stalla_IPA	 stalːa
20 Rivoreta	stalla_IPA	 stalːa
202 Pomonte	stalla_IPA	 stalːa
206 Alberese	stalla_IPA	 stalːa
209 Montiano	stalla_IPA	 stalːa
210 Magliano in Toscana	stalla_IPA	 stalːa
213 Cana	stalla_IPA	 stalːa
215 Manciano	stalla_IPA	 stalːa
218 Pitigliano	stalla_IPA	 stalːa
22 Prunetta	stalla_IPA	 stalːa
225 Italiano	stalla_IPA	 stalːa
23 Orsigna	stalla_IPA	 stalːa
24 Spedaletto	stalla_IPA	 stalːa
25 Castello di Sambuca	stalla_IPA	 ʃtalːa
26 Treppio	stalla_IPA	 stalːa
27 Mercatale di Vernio	stalla_IPA	 stalːa
33 Pietrasanta	stalla_IPA	 stalːa
34 Massarosa	stalla_IPA	 stalːa
36 Piazzano	stalla_IPA	 stalːa
38 Vorno	stalla_IPA	 stalːa
40 Marlia	stalla_IPA	 stalːa
41 Porcari	stalla_IPA	 stalːa
44 Chiesina Uzzanese	stalla_IPA	 ʃtalːa
46 Casore del Monte	stalla_IPA	 ʃtalːa
47 Monsummano	stalla_IPA	 ʃtalːa
49 Gello	stalla_IPA	 stalːa
52 Artimino	stalla_IPA	 ʃtalːa
54 Figline di Prato	stalla_IPA	 stalːa
