location	word	trs
kalipetrovo, sil	37	dvʲˈe
kalojanovo, plov	37	dʲvˈe
karaisen, pavl	37	dvʲˈe
karanovo, ajt	37	dvʲˈɑ
kaspichan, np	37	dvʲˈɛ
kolju marinovo, chirp	37	dvʲˈe
konska, brezn	37	dvˈe
kopilovci, mont	37	dvˈe
koprivshtica, pird	37	dvˈe
korten, nzag	37	dvˈe
kostenec, iht	37	dvˈe
kovachevci, sam	37	dvˈe
kozichino, pom	37	dvʲˈe
kramolin, sevl	37	dvʲˈe
kravenik, sevl	37	dvˈe
kreta, vrach	37	dvˈe
krivnja, razgr	37	dvʲˈe
levunovo, sand	37	dvˈe
liljache, vr	37	dvˈe
lipnica, botgr	37	dvˈe
ljubenova mahala, nzag	37	dvʲˈɑ
lobosh, rad	37	dvˈe
lozen, sof	37	dvˈe
malomirovo, elh	37	dvʲˈɑ
marchaevo, sof	37	dvˈe
marikostinovo, petr	37	dvˈe
markovo, shum	37	dvʲˈɛ
merdanja, vtarn	37	dvʲˈe
merichleri, chirp	37	dʲvʲˈe
mihalci, pavl	37	dvʲˈe
milchina laka, kul	37	dvˈe
momchilovci, smol	37	dvʲˈe
momina banja, pl	37	dvʲˈe
momina klisura, pz	37	dvˈe
momkovo, svgr	37	dvʲˈɑ
mugla, dev	37	dvʲˈe
nikolovo(lipnik), rus	37	dvʲˈe
nikolovo, hask	37	dvʲˈe
noevci, brezn	37	dvˈe
nova lovcha, gd	37	dvʲˈe
nova nadezhda, hs	37	dvʲˈe
novo selo, trojan	37	dvʲˈe
ognen, karn	37	dvʲˈɑ
omarchevo, nzag	37	dvʲˈe
opan, stzag	37	dvʲˈe
osenec, razgr	37	dvʲˈe
panagjurishte, gd	37	dvˈe
paskalevec, pavl	37	dvʲˈe
pavelsko, asgr	37	dvʲˈe
pelatikovo, kjust	37	dvˈe
petarnica, plev	37	dvˈe
pevec, targ	37	dvʲˈɛ
plakovo, vt	37	dvʲˈe
podvis, karn	37	dvʲˈɑ
pozharevo, tutr	37	dvʲˈe
rabisha, belgr	37	dvˈe
radovene, vr	37	dvˈɛ
rakevo, vr	37	dvˈe
rakovica, kul	37	dvˈe
rani lug, tryn	37	dvˈe
razboishte, god	37	dvˈe
ruzhinci, belgr	37	dvˈe
sadina, pop	37	dvʲˈe
saparevo, dup	37	dvˈe
sekirovo, plov	37	dvʲˈe
senokos, blgr	37	dvˈe
sestrino, petr	37	dvˈe
shipka, kaz	37	dvʲˈe
shiroka laka, dev	37	dvʲˈe
shiroki dol, sam	37	dvˈe
shtipsko, prov	37	dvʲˈɑ
skobelevo, sliv	37	dvʲˈɑ
slaveino, smol	37	dvʲˈe
slavjanovo, plev	37	dvˈe
smochevo, dupn	37	dvˈe
smolsko, pird	37	dvˈe
solishta, dev	37	dvʲˈe
sredec, zlgr	37	dvʲˈe
stakevci, blgr.	37	dvˈe
stambolovo, hask	37	dvʲˈe
starmen, bel	37	dvʲˈe
stoilovo, mt	37	dvʲˈɑ
straldzha, jamb	37	dvʲˈe
stroevo, plov	37	dvʲˈe
suhindol, vtarn	37	dvʲˈe
sushica, blgr	37	dvˈe
svetlina, topgr	37	dvʲˈɑ
svirkovo, harm	37	dvʲˈe
tihomir, krgr	37	dvˈɛ
tihomirovo, stzag	37	dvʲˈe
topolchane, sliv	37	dvʲˈɑ
trancovica, nik	37	dvʲˈe
trastenik, plev	37	dvˈe
ustovo, sm	37	dvˈɛ
vabel, nik	37	dvʲˈe
vaklinovo, gd	37	dvʲˈe
valche pole, svgr	37	dvʲˈɑ
varbica, presl	37	dvʲˈɑ
varbovo, blgr	37	dvˈe
vardun, targ	37	dvʲˈe
varvara, paz	37	dvˈe
vasiljovo, tetev	37	dvʲˈe
velkovci, pk	37	dvˈe
vinarovo, vid	37	dvˈe
vinishte, mont	37	dvˈe
vladinja, lov	37	dvʲˈe
voden, elh	37	dvˈɛ
vojnjagovo, karl	37	dvʲˈe
vrachesh, botgr	37	dvˈe
vranilovci, gabr	37	dvʲˈe
vresovo, ajt	37	dvʲˈɑ
zabardo, asgr	37	dvʲˈe
zabernovo, mt	37	dvʲˈɛ
zamfirovo, berk	37	dvˈe
zanozhene, berk	37	dvˈe
zdravkovec, gabr	37	dvʲˈe
zelenigrad, tran	37	dvˈe
zhaltusha, ard	37	dvˈɛ
zheglica, vid	37	dvˈe
zhelen, svog	37	dvˈe
zheljazkovo, sred	37	dvʲˈɛ
zheravna, kot	37	dvʲˈe
aldomirovci, slivnica	38	dvˈor
asparuhovo, lom	38	dvˈor
asparuhovo, prov	38	dˈor
babjak, razl	38	dvˈor
bachkovo, asgr	38	dvˈor
bagrenci, kjust	38	dvˈor
balgari, carev	38	dˈor
banishte, brezn	38	dvˈor
bansko, razl	38	dvˈor
beglezh, luk	38	dvˈor
belene, svisht	38	dˈor
belica, razl	38	dvˈor
bistrica, blgr	38	dvˈor
bogdanov dol, pern	38	dvˈor
borisovo, elh	38	dˈor
bov, svog	38	dvˈor
brashljan, mtarn	38	dˈor
buchin prohod, god	38	dvˈor
caparevo, sand	38	dvˈor
cerovica, kjust	38	dvˈor
chepelare, asgr	38	dvˈor
chernogorovo, paz	38	dvˈor
chernomorec, bs	38	dˈor
chukovec, radom	38	dvˈor
dermanci, luk	38	dvˈor
devenci, luk	38	dvˈor
devesilica, krgr	38	dvˈor
dichin, vtarn	38	dˈor
dinevo, hask	38	dˈor
diva slatina, mont	38	dvˈor
divdjadovo, shum	38	dˈor
dobarsko, razl	38	dvˈor
dobroselec, topgr	38	dˈor
dobroslavci, sof	38	dvˈor
dobrotino, gd	38	dvˈor
dolna beshovica, vrach	38	dvˈor
dolna dikanja, radom	38	dvˈor
dolna melna, tran	38	dvˈor
dolna riksa, mont	38	*dvˈor
dolna srudena, bel	38	dˈor
dolni bogrov, sof	38	dvˈor
dolno levski, pan	38	dvˈor
dorkovo, velgr	38	dvˈor
drabishna, ivgr	38	dˈor
dragizhevo, vtarn	38	dvˈor
dragodanovo, sliv	38	dˈor
dragoevo, presl	38	dˈor
dragojchinci, kjust	38	dvˈor
elov dol, pk	38	dvˈor
enina, kaz	38	dvˈor
ezerovo, parvom	38	dˈor
furen, vrach	38	dvˈor
gabare, bslat	38	dvˈor
gabra, elpel	38	dvˈor
galata, tetev	38	dvˈor
ganchovec, drjan	38	dvˈor
garmen, gd	38	dˈor
garvan, sil	38	dˈor
gega, petr	38	dvˈor
glozhene, orjah	38	dvˈor
golema rakovica, elpel	38	dvˈor
golemo malovo, sliven	38	dvˈor
golica, varn	38	dˈor
goljama zheljazna, tetev	38	dwˈor
goljamo shivachevo, sliv	38	dˈor
gorna rosica, sevl	38	dvˈor
gorni varpishta, drjan	38	dvˈor
govedarci, sam	38	dvˈor
gradec, vd	38	dvˈor
huhla, ivgr	38	dˈor
hvojna, asgr	38	dvˈor
indzhe vojvoda, mtarn	38	dˈor
ivanski, shum	38	dˈor
izvorovo, harm	38	dˈor
javorovo, asgr	38	dvˈor
kalipetrovo, sil	38	dˈor
kalojanovo, plov	38	dˈor
karaisen, pavl	38	dˈor
karanovo, ajt	38	dˈor
kaspichan, np	38	dˈor
kolju marinovo, chirp	38	dvˈor
konska, brezn	38	dvˈor
kopilovci, mont	38	dvˈor
koprivshtica, pird	38	dvˈor
korten, nzag	38	dˈor
kostenec, iht	38	dvˈor
kovachevci, sam	38	dvˈor
kozichino, pom	38	dˈor
kramolin, sevl	38	dˈor
kravenik, sevl	38	dvˈor
kreta, vrach	38	dvˈor
krivnja, razgr	38	dˈor
levunovo, sand	38	dvˈor
liljache, vr	38	dvˈor
lipnica, botgr	38	dvˈor
ljubenova mahala, nzag	38	dˈor
lobosh, rad	38	dvˈor
lozen, sof	38	dvˈor
malomirovo, elh	38	dvˈor
marchaevo, sof	38	dvˈor
marikostinovo, petr	38	dvˈor
markovo, shum	38	dwˈor
merdanja, vtarn	38	dˈor
merichleri, chirp	38	dˈor
mihalci, pavl	38	dˈor
milchina laka, kul	38	dvˈor
momchilovci, smol	38	dvˈor
momina banja, pl	38	dvˈor
momina klisura, pz	38	dvˈor
momkovo, svgr	38	dˈor
mugla, dev	38	dvˈor
nikolovo(lipnik), rus	38	dˈor
nikolovo, hask	38	dˈor
noevci, brezn	38	dvˈor
nova lovcha, gd	38	dˈor
nova nadezhda, hs	38	dˈor
novo selo, trojan	38	dvˈor
ognen, karn	38	dˈor
omarchevo, nzag	38	dvˈor
opan, stzag	38	dˈor
osenec, razgr	38	dˈor
panagjurishte, gd	38	dvˈor
paskalevec, pavl	38	dˈor
pavelsko, asgr	38	dvˈor
pelatikovo, kjust	38	dvˈor
petarnica, plev	38	dvˈor
pevec, targ	38	dwˈor
plakovo, vt	38	dvˈor
podvis, karn	38	dˈor
pozharevo, tutr	38	dˈor
rabisha, belgr	38	dvˈor
radovene, vr	38	dvˈor
rakevo, vr	38	dvˈor
rakovica, kul	38	dvˈor
rani lug, tryn	38	dvˈor
razboishte, god	38	dvˈor
ruzhinci, belgr	38	dvˈor
sadina, pop	38	dˈor
saparevo, dup	38	dvˈor
sekirovo, plov	38	dˈuːr
senokos, blgr	38	dvˈor
sestrino, petr	38	dvˈor
shipka, kaz	38	dvˈor
shiroka laka, dev	38	dvˈor
shiroki dol, sam	38	dvˈor
shtipsko, prov	38	dˈor
skobelevo, sliv	38	dˈor
slaveino, smol	38	dvˈor
slavjanovo, plev	38	dvˈor
smochevo, dupn	38	dvˈor
smolsko, pird	38	dvˈor
solishta, dev	38	dvˈor
sredec, zlgr	38	dvˈor
stakevci, blgr.	38	dvˈor
stambolovo, hask	38	dˈor
starmen, bel	38	dˈor
stoilovo, mt	38	dˈor
straldzha, jamb	38	dˈor
stroevo, plov	38	dˈor
suhindol, vtarn	38	dvˈor
sushica, blgr	38	dvˈor
svetlina, topgr	38	dˈor
svirkovo, harm	38	dˈor
tihomir, krgr	38	dvˈor
tihomirovo, stzag	38	dˈor
topolchane, sliv	38	dˈor
trancovica, nik	38	dor
trastenik, plev	38	dvˈor
ustovo, sm	38	dvˈor
vabel, nik	38	dvˈor
vaklinovo, gd	38	dvˈor
valche pole, svgr	38	dˈor
varbica, presl	38	dˈor
varbovo, blgr	38	dvˈor
vardun, targ	38	dˈor
varvara, paz	38	dvˈor
vasiljovo, tetev	38	dvˈor
velkovci, pk	38	dvˈor
vinarovo, vid	38	dvˈor
vinishte, mont	38	dvˈor
vladinja, lov	38	dvˈor
voden, elh	38	dvˈor
vojnjagovo, karl	38	dvˈor
vrachesh, botgr	38	dvˈor
vranilovci, gabr	38	dvˈor
vresovo, ajt	38	dˈor
zabardo, asgr	38	dvˈor
zabernovo, mt	38	dˈor
zamfirovo, berk	38	dvˈor
zanozhene, berk	38	dvˈor
zdravkovec, gabr	38	dvˈor
zelenigrad, tran	38	dvˈor
zhaltusha, ard	38	dvˈor
zheglica, vid	38	dvˈor
zhelen, svog	38	dvˈor
zheljazkovo, sred	38	dvˈor
zheravna, kot	38	dvˈor
aldomirovci, slivnica	39	dˈɤn
asparuhovo, lom	39	dˈen
asparuhovo, prov	39	dʲˈenʲ
babjak, razl	39	dˈenʲ
bachkovo, asgr	39	dˈenʲ
bagrenci, kjust	39	dˈen
balgari, carev	39	dˈenʲ
banishte, brezn	39	dˈɤn
bansko, razl	39	dˈen
beglezh, luk	39	dˈen
belene, svisht	39	dʲˈɤnʲ
belica, razl	39	dˈenʲ
bistrica, blgr	39	dˈen
bogdanov dol, pern	39	dˈen
borisovo, elh	39	dˈen
bov, svog	39	dˈenʲ
brashljan, mtarn	39	dˈen
buchin prohod, god	39	dˈen
caparevo, sand	39	dˈen
cerovica, kjust	39	dˈen
chepelare, asgr	39	dˈenʲ
chernogorovo, paz	39	dˈen
chernomorec, bs	39	dˈenʲ
chukovec, radom	39	dˈen
dermanci, luk	39	dˈen
devenci, luk	39	dˈen
devesilica, krgr	39	dʲˈen
dichin, vtarn	39	dʲˈenʲ
dinevo, hask	39	dʲˈenʲ
diva slatina, mont	39	dˈɤn
divdjadovo, shum	39	dʲˈenʲ
dobarsko, razl	39	dˈenʲ
dobroselec, topgr	39	dˈen
dobroslavci, sof	39	dˈen
dobrotino, gd	39	dʲˈenʲ
dolna beshovica, vrach	39	dˈen
dolna dikanja, radom	39	dˈen
dolna melna, tran	39	dˈɤn
dolna riksa, mont	39	dˈen
dolna srudena, bel	39	dʲˈen
dolni bogrov, sof	39	dˈen
dolno levski, pan	39	dˈen
dorkovo, velgr	39	ɟˈenʲ
drabishna, ivgr	39	dʲˈenʲ
dragizhevo, vtarn	39	dʲˈen
dragodanovo, sliv	39	dʲˈen
dragoevo, presl	39	dʲˈenʲ
dragojchinci, kjust	39	dˈɤn
elov dol, pk	39	dˈɤn
enina, kaz	39	dʲˈen
ezerovo, parvom	39	dˈenʲ
furen, vrach	39	dˈen
gabare, bslat	39	dˈen
gabra, elpel	39	dˈen
galata, tetev	39	dˈen
ganchovec, drjan	39	dʲˈen
garmen, gd	39	dʲˈenʲ
garvan, sil	39	dʲˈenʲ
gega, petr	39	dˈenʲ
glozhene, orjah	39	dˈen
golema rakovica, elpel	39	dˈen
golemo malovo, sliven	39	dˈɤn
golica, varn	39	dˈenʲ
goljama zheljazna, tetev	39	dˈen
goljamo shivachevo, sliv	39	dʲˈen
gorna rosica, sevl	39	dʲˈen
gorni varpishta, drjan	39	dˈen
govedarci, sam	39	dˈenʲ
gradec, vd	39	dˈen
huhla, ivgr	39	dˈenʲ
hvojna, asgr	39	dʲˈʌn
indzhe vojvoda, mtarn	39	dˈenʲ
ivanski, shum	39	dʲˈenʲ
izvorovo, harm	39	dʲˈenʲ
javorovo, asgr	39	dˈɤn
kalipetrovo, sil	39	dʲˈen
kalojanovo, plov	39	dˈɪn
karaisen, pavl	39	dʲˈen
karanovo, ajt	39	dʲˈenʲ
kaspichan, np	39	dʲˈenʲ
kolju marinovo, chirp	39	dʲˈenʲ
konska, brezn	39	dˈɤn
kopilovci, mont	39	dˈɤn
koprivshtica, pird	39	dˈen
korten, nzag	39	dˈen
kostenec, iht	39	dˈen
kovachevci, sam	39	dˈen
kozichino, pom	39	dˈenʲ
kramolin, sevl	39	dʲˈen
kravenik, sevl	39	dˈen
kreta, vrach	39	dˈen
krivnja, razgr	39	dʲˈen
levunovo, sand	39	dˈen
liljache, vr	39	dˈen
lipnica, botgr	39	dˈen
ljubenova mahala, nzag	39	dʲˈen
lobosh, rad	39	dˈen
lozen, sof	39	dˈen
malomirovo, elh	39	dˈen
marchaevo, sof	39	dˈen
marikostinovo, petr	39	dˈen
markovo, shum	39	dˈenʲ
merdanja, vtarn	39	dʲˈen
merichleri, chirp	39	dʲˈenʲ
mihalci, pavl	39	dʲˈenʲ
milchina laka, kul	39	dˈen
momchilovci, smol	39	dʲˈenʲ
momina banja, pl	39	dʲˈen
momina klisura, pz	39	dˈen
momkovo, svgr	39	dˈenʲ
mugla, dev	39	dʲˈen
nikolovo(lipnik), rus	39	dʲˈen
nikolovo, hask	39	dʲˈenʲ
noevci, brezn	39	dˈɤn
nova lovcha, gd	39	dʲˈenʲ
nova nadezhda, hs	39	dʲˈenʲ
novo selo, trojan	39	dʲˈen
ognen, karn	39	dʲˈenʲ
omarchevo, nzag	39	dʲˈen
opan, stzag	39	dʲˈen
osenec, razgr	39	dʲˈenʲ
panagjurishte, gd	39	dˈen
paskalevec, pavl	39	dʲˈenʲ
pavelsko, asgr	39	d_zʲˈenʲ
pelatikovo, kjust	39	dˈen
petarnica, plev	39	dˈen
pevec, targ	39	dʲˈenʲ
plakovo, vt	39	dʲˈen
podvis, karn	39	dˈenʲ
pozharevo, tutr	39	dʲˈenʲ
rabisha, belgr	39	dˈɤn
radovene, vr	39	dˈen
rakevo, vr	39	dˈen
rakovica, kul	39	dˈen
rani lug, tryn	39	dˈɤn
razboishte, god	39	dˈɤn
ruzhinci, belgr	39	dˈen
sadina, pop	39	dʲˈenʲ
saparevo, dup	39	dˈen
sekirovo, plov	39	dˈɤn
senokos, blgr	39	dˈen
sestrino, petr	39	dˈen
shipka, kaz	39	dʲˈen
shiroka laka, dev	39	dʲˈenʲ
shiroki dol, sam	39	dˈen
shtipsko, prov	39	dˈenʲ
skobelevo, sliv	39	dʲˈen
slaveino, smol	39	dʲˈenʲ
slavjanovo, plev	39	dˈen
smochevo, dupn	39	dˈen
smolsko, pird	39	dˈen
solishta, dev	39	dʲˈenʲ
sredec, zlgr	39	dʲˈenʲ
stakevci, blgr.	39	dˈɤn
stambolovo, hask	39	dʲˈenʲ
starmen, bel	39	dʲˈen
stoilovo, mt	39	dˈenʲ
straldzha, jamb	39	dʲˈen
stroevo, plov	39	dʲˈen
suhindol, vtarn	39	dʲˈen
sushica, blgr	39	dˈen
svetlina, topgr	39	dʲˈen
svirkovo, harm	39	dʲˈenʲ
tihomir, krgr	39	dʲˈen
tihomirovo, stzag	39	dʲˈen
topolchane, sliv	39	dʲˈen
trancovica, nik	39	dˈenʲ
trastenik, plev	39	dˈen
ustovo, sm	39	dʲˈenʲ
vabel, nik	39	dʲˈen
vaklinovo, gd	39	dʲˈenʲ
valche pole, svgr	39	dˈenʲ
varbica, presl	39	dʲˈenʲ
varbovo, blgr	39	dˈɤn
vardun, targ	39	dʲˈenʲ
varvara, paz	39	dˈen
vasiljovo, tetev	39	dʲˈen
velkovci, pk	39	dˈen
vinarovo, vid	39	dˈen
vinishte, mont	39	dˈen
vladinja, lov	39	dʲˈen
voden, elh	39	dˈenʲ
vojnjagovo, karl	39	dʲˈen
vrachesh, botgr	39	dˈen
vranilovci, gabr	39	dʲˈen
vresovo, ajt	39	dʲˈenʲ
zabardo, asgr	39	dˈɔnʲ
zabernovo, mt	39	dˈenʲ
zamfirovo, berk	39	dˈenʲ
zanozhene, berk	39	dˈenʲ
zdravkovec, gabr	39	dʲˈen
zelenigrad, tran	39	dˈɤn
zhaltusha, ard	39	dʲˈenʲ
zheglica, vid	39	dˈen
zhelen, svog	39	dˈen
zheljazkovo, sred	39	dˈen
zheravna, kot	39	dʲˈenʲ
aldomirovci, slivnica	4	bˈe
asparuhovo, lom	4	bˈeʃe
asparuhovo, prov	4	bʲˈeʃi
babjak, razl	4	bˈɛʃe
bachkovo, asgr	4	bʲˈeɕə
bagrenci, kjust	4	bˈeʃe
balgari, carev	4	bʲˈɛʃe
banishte, brezn	4	bˈeʃe
bansko, razl	4	bˈɛʃe
beglezh, luk	4	bʲˈɑʃe
belene, svisht	4	bʲˈeʃ
belica, razl	4	bˈeʃe
bistrica, blgr	4	bˈeʃe
bogdanov dol, pern	4	bˈeʃe
borisovo, elh	4	bˈeʃi
bov, svog	4	bˈe
brashljan, mtarn	4	bˈɛʃe
buchin prohod, god	4	bˈeʃe
caparevo, sand	4	bˈeʃe
cerovica, kjust	4	bˈeʃe
chepelare, asgr	4	bˈɛ
chernogorovo, paz	4	bˈeʃe
chernomorec, bs	4	bʲˈeʃi
chukovec, radom	4	bˈeʃe
dermanci, luk	4	bˈɛʃe
devenci, luk	4	bˈeʃe
devesilica, krgr	4	bʲˈeɕʊ
dichin, vtarn	4	bʲˈeʃi
dinevo, hask	4	bʲˈeɕe
diva slatina, mont	4	bˈeʃe
divdjadovo, shum	4	bʲˈɛʃi
dobarsko, razl	4	bˈɛʃe
dobroselec, topgr	4	bˈeʃi
dobroslavci, sof	4	bˈeʃe
dobrotino, gd	4	bʲˈɑʃe
dolna beshovica, vrach	4	bˈeʃe
dolna dikanja, radom	4	bˈeʃe
dolna melna, tran	4	bˈeʃe
dolna riksa, mont	4	bˈeʃe
dolna srudena, bel	4	bʲˈeʃi
dolni bogrov, sof	4	bˈeʃe
dolno levski, pan	4	bˈeʃe
dorkovo, velgr	4	bʲˈeɕe
drabishna, ivgr	4	bʲˈɛɕe
dragizhevo, vtarn	4	bʲˈeʃi
dragodanovo, sliv	4	bʲˈeʃi
dragoevo, presl	4	bʲˈɛʃi
dragojchinci, kjust	4	bˈeʃe
elov dol, pk	4	bˈeʃe
enina, kaz	4	bʲˈeʃi
ezerovo, parvom	4	bˈeʃɤ
furen, vrach	4	bˈeʃe
gabare, bslat	4	bˈeʃe
gabra, elpel	4	bˈeʃe
galata, tetev	4	bˈeʃe
ganchovec, drjan	4	bʲˈeʃi
garmen, gd	4	bʲˈɑʃe
garvan, sil	4	bʲˈeʃi
gega, petr	4	bˈeʃe
glozhene, orjah	4	bˈeʃe
golema rakovica, elpel	4	bˈeʃe
golemo malovo, sliven	4	bˈeʃe
golica, varn	4	bʲˈɛʃe
goljama zheljazna, tetev	4	bˈeʃe
goljamo shivachevo, sliv	4	bʲˈeʃi
gorna rosica, sevl	4	bʲˈeʃi
gorni varpishta, drjan	4	bˈeʃi
govedarci, sam	4	bˈeʃe
gradec, vd	4	bˈeʃe
huhla, ivgr	4	bʲˈɛɕe
hvojna, asgr	4	bʲˈeɕe
indzhe vojvoda, mtarn	4	bˈɛɕe
ivanski, shum	4	bʲˈɛʃi
izvorovo, harm	4	bʲˈɑʃi
javorovo, asgr	4	bʲˈeɕe
kalipetrovo, sil	4	bʲˈeʃi
kalojanovo, plov	4	bʲˈeʃi
karaisen, pavl	4	bʲˈeʃi
karanovo, ajt	4	bʲˈeʃi
kaspichan, np	4	bʲˈɛʃi
kolju marinovo, chirp	4	bʲˈeʃi
konska, brezn	4	bˈeʃe
kopilovci, mont	4	bˈeʃe
koprivshtica, pird	4	bˈeʃe
korten, nzag	4	bˈeʃi
kostenec, iht	4	bˈeʃe
kovachevci, sam	4	bˈeʃe
kozichino, pom	4	bʲˈɛʃe
kramolin, sevl	4	bʲˈeʃi
kravenik, sevl	4	bˈeʃi
kreta, vrach	4	bˈeʃe
krivnja, razgr	4	bʲˈeʃi
levunovo, sand	4	bˈeʃe
liljache, vr	4	bˈeʃe
lipnica, botgr	4	bˈeʃe
ljubenova mahala, nzag	4	bʲˈɑ
lobosh, rad	4	bˈeʃe
lozen, sof	4	bˈeʃe
malomirovo, elh	4	bˈiʃi
marchaevo, sof	4	bˈeʃe
marikostinovo, petr	4	bˈeʃe
markovo, shum	4	bʲˈɛʃi
merdanja, vtarn	4	bʲˈeʃi
merichleri, chirp	4	bʲˈɑɕə
mihalci, pavl	4	bʲˈeʃi
milchina laka, kul	4	bˈeʃe
momchilovci, smol	4	be
momina banja, pl	4	bʲˈeʃi
momina klisura, pz	4	bˈeʃe
momkovo, svgr	4	bʲˈɑʃi
mugla, dev	4	bˈɛɕe
nikolovo(lipnik), rus	4	bʲˈeʃi
nikolovo, hask	4	bʲˈeʃe
noevci, brezn	4	bˈeʃe
nova lovcha, gd	4	bʲˈɑʃe
nova nadezhda, hs	4	bʲˈɑɕə
novo selo, trojan	4	bʲˈeʃi
ognen, karn	4	bʲˈeʃi
omarchevo, nzag	4	bʲˈeʃi
opan, stzag	4	bʲˈɑʃi
osenec, razgr	4	bʲˈeʃi
panagjurishte, gd	4	bˈeʃe
paskalevec, pavl	4	bʲˈeʃi
pavelsko, asgr	4	bʲˈeɕe
pelatikovo, kjust	4	bˈeʃe
petarnica, plev	4	bˈɛʃe
pevec, targ	4	bʲˈɛʃi
plakovo, vt	4	bʲˈeʃi
podvis, karn	4	bʲˈeʃi
pozharevo, tutr	4	bʲeʃi
rabisha, belgr	4	bˈeʃe
radovene, vr	4	bɛ
rakevo, vr	4	bˈeʃe
rakovica, kul	4	bˈeʃe
rani lug, tryn	4	bˈeʃe
razboishte, god	4	bˈeʃe
ruzhinci, belgr	4	bˈeʃe
sadina, pop	4	bʲˈeʃi
saparevo, dup	4	bˈeʃe
sekirovo, plov	4	bʲˈeʃe
senokos, blgr	4	bˈeʃe
sestrino, petr	4	bˈeʃe
shipka, kaz	4	bʲˈeʃi
shiroka laka, dev	4	bˈɛɕɤ
shiroki dol, sam	4	bˈeʃe
shtipsko, prov	4	bʲˈɛʃi
skobelevo, sliv	4	bʲˈeʃi
slaveino, smol	4	bˈɛɕe
slavjanovo, plev	4	bˈeʃi
smochevo, dupn	4	bˈeʃe
smolsko, pird	4	bˈeʃe
solishta, dev	4	bˈɛɕɤ
sredec, zlgr	4	bʲˈeɕe
stakevci, blgr.	4	bˈeʃe
stambolovo, hask	4	bʲˈe
starmen, bel	4	bʲˈeʃi
stoilovo, mt	4	bʲˈɛʃe
straldzha, jamb	4	bʲˈɑ
stroevo, plov	4	bʲˈeʃi
suhindol, vtarn	4	bʲˈeʃi
sushica, blgr	4	bˈeʃe
svetlina, topgr	4	bʲˈeʃi
svirkovo, harm	4	bʲˈɑʃɪ
tihomir, krgr	4	bˈɛɕe
tihomirovo, stzag	4	bʲˈeʃi
topolchane, sliv	4	bʲˈeʃi
trancovica, nik	4	bʲˈeʃi
trastenik, plev	4	bˈeʃe
ustovo, sm	4	bˈɛɕe
vabel, nik	4	bʲˈeʃi
vaklinovo, gd	4	bʲˈeʃe
valche pole, svgr	4	bʲˈɑɕe
varbica, presl	4	bʲˈeʃi
varbovo, blgr	4	bˈeʃe
vardun, targ	4	bʲˈeʃi
varvara, paz	4	bˈeʃe
vasiljovo, tetev	4	bˈeʃe
velkovci, pk	4	bˈe
vinarovo, vid	4	bˈeʃeʃ
vinishte, mont	4	bˈeʃe
vladinja, lov	4	bʲˈeʃi
voden, elh	4	bˈɛʃe
vojnjagovo, karl	4	bʲˈeʃi
vrachesh, botgr	4	bˈeʃe
vranilovci, gabr	4	bʲˈeʃi
vresovo, ajt	4	bʲˈeʃi
zabardo, asgr	4	be
zabernovo, mt	4	bʲˈɛʃe
zamfirovo, berk	4	bˈeʃe
zanozhene, berk	4	bˈeʃe
zdravkovec, gabr	4	bʲˈeʃi
zelenigrad, tran	4	bˈeʃe
zhaltusha, ard	4	bˈɛɕe
zheglica, vid	4	bˈeʃe
zhelen, svog	4	bˈeʃe
zheljazkovo, sred	4	bˈɛʃe
zheravna, kot	4	bʲˈeʃi
aldomirovci, slivnica	40	dˈerem
asparuhovo, lom	40	dˈerem
asparuhovo, prov	40	dirˈɤ
babjak, razl	40	dˈerə
bachkovo, asgr	40	dˈerə
bagrenci, kjust	40	dˈerem
balgari, carev	40	dˈerɤ
banishte, brezn	40	dˈerem
bansko, razl	40	dˈerɑ
beglezh, luk	40	dˈerɤ
belene, svisht	40	derˈɤ
belica, razl	40	dˈerɑ
bistrica, blgr	40	dˈerɑ
bogdanov dol, pern	40	derˈem
borisovo, elh	40	dirˈɑ
bov, svog	40	dˈerɑ
brashljan, mtarn	40	dˈerə
buchin prohod, god	40	dˈerem
caparevo, sand	40	dˈerɑ
cerovica, kjust	40	dˈerem
chepelare, asgr	40	dˈerəm
chernogorovo, paz	40	derˈɤ
chernomorec, bs	40	dirˈɑ
chukovec, radom	40	dˈerem
dermanci, luk	40	dˈerɤ
devenci, luk	40	dˈerɤ
devesilica, krgr	40	dʲˈerʊ
dichin, vtarn	40	dirˈɤ
dinevo, hask	40	dʲˈerə
diva slatina, mont	40	dˈerem
divdjadovo, shum	40	dʲərˈɤ
dobarsko, razl	40	dˈerə
dobroselec, topgr	40	dirˈɑ
dobroslavci, sof	40	dˈerem
dobrotino, gd	40	dʲˈerə
dolna beshovica, vrach	40	dˈerɑ
dolna dikanja, radom	40	dˈerem
dolna melna, tran	40	dˈerem
dolna riksa, mont	40	dˈerem
dolna srudena, bel	40	dirˈɤ
dolni bogrov, sof	40	dˈerɑ
dolno levski, pan	40	derˈɤ
dorkovo, velgr	40	dʲˈerə
drabishna, ivgr	40	dʲˈerə
dragizhevo, vtarn	40	dʲərˈɤ
dragodanovo, sliv	40	dirˈɑ
dragoevo, presl	40	dirˈɤ
dragojchinci, kjust	40	*dˈerem
elov dol, pk	40	dˈerem
enina, kaz	40	dirˈɤ
ezerovo, parvom	40	dˈerɤ
furen, vrach	40	*dˈerɑ
gabare, bslat	40	dˈerə
